scenario,calibration_mode,domain,domain_label,route,route_label,mean_licensed_discovery_utility,mean_cost_normalized_utility,mean_overclaim_rate,mean_evaluator_strength,goal_clarity,route_domain_applicability,licensed_ordering_available,rank,scenario_label,mean_claim_gap,mean_overclaim_gap,mean_claim_calibration_accuracy
calibration_governance,imperfect,machine_learning,Machine learning,llm_research_assistant,Human-led LLM assistant,0.09169476586808531,0.3301507497535928,0.02726783879162008,0.6136361646624039,0.8200000000000001,0.7200000000000001,1.0,5,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,machine_learning,Machine learning,specialized_foundation_model,Specialized foundation model,0.07785622219678377,0.18681050786128142,0.006496740144488919,0.7159200290341339,0.8200000000000001,0.6199999999999999,1.0,6,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,machine_learning,Machine learning,self_driving_laboratory,Self-driving laboratory,0.017290931955065928,0.04081426903186411,0.0010054896045024195,0.8472689111476767,0.8200000000000001,0.20000000000000004,1.0,7,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,materials,Materials,hybrid_calibrated_loop,Hybrid-Cal loop,0.14887913177972995,0.3074844306164154,4.6638786791415594e-07,0.7822820241100733,0.7200000000000001,0.8599999999999998,1.0,1,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,materials,Materials,multi_agent_coscientist,Multi-agent co-scientist,0.11306386622052222,0.2747212673529954,0.03389064875415419,0.6221942556637838,0.7200000000000001,0.7200000000000001,1.0,2,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,materials,Materials,specialized_foundation_model,Specialized foundation model,0.10298134177957638,0.2035220634149276,0.006903402640920674,0.6836262892688405,0.7200000000000001,0.8800000000000004,1.0,3,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,materials,Materials,self_driving_laboratory,Self-driving laboratory,0.07465638689275803,0.10663949746374976,0.0011276660716467448,0.8150756513444698,0.7200000000000001,0.9200000000000002,1.0,4,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,materials,Materials,llm_research_assistant,Human-led LLM assistant,0.06867256502578611,0.22653269248235075,0.02768325737153679,0.5817633497711483,0.7200000000000001,0.5999999999999999,1.0,5,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,materials,Materials,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.06289548161864422,0.23789679023590438,1.517561520482113e-06,0.8734484395722475,0.7200000000000001,0.3399999999999999,1.0,6,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,materials,Materials,ai_scientist_pipeline,End-to-end AI scientist pipeline,0.04709285121789505,0.13576484986964082,0.117410971467283,0.5570352939338077,0.7200000000000001,0.5600000000000003,1.0,7,Calibration governance,0.028515688293855878,0.0,0.5555921040725191
calibration_governance,imperfect,mathematics_algorithms,Mathematics and algorithms,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.28108583467845805,1.0786172758234354,3.8462955697331217e-07,0.982688420098474,0.9499999999999996,0.9600000000000005,1.0,1,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,mathematics_algorithms,Mathematics and algorithms,hybrid_calibrated_loop,Hybrid-Cal loop,0.23135675423529545,0.7635992180765063,6.725795422620682e-07,0.8918112157205684,0.9499999999999996,0.8200000000000001,1.0,2,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,mathematics_algorithms,Mathematics and algorithms,ai_scientist_pipeline,End-to-end AI scientist pipeline,0.1809923066957429,0.6180407537228512,0.05166063943515668,0.6652564128466926,0.9499999999999996,0.6999999999999998,1.0,3,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,mathematics_algorithms,Mathematics and algorithms,multi_agent_coscientist,Multi-agent co-scientist,0.1584350986850976,0.4999122621587474,0.03243574770130776,0.7303804564200137,0.9499999999999996,0.5499999999999999,1.0,4,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,mathematics_algorithms,Mathematics and algorithms,llm_research_assistant,Human-led LLM assistant,0.13240248969559346,0.5099632606656502,0.026343543877548392,0.6901875750288932,0.9499999999999996,0.5999999999999999,1.0,5,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,mathematics_algorithms,Mathematics and algorithms,specialized_foundation_model,Specialized foundation model,0.08432245688206481,0.23883364383532396,0.005570459302004132,0.7927595505560865,0.9499999999999996,0.42000000000000004,1.0,6,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,mathematics_algorithms,Mathematics and algorithms,self_driving_laboratory,Self-driving laboratory,0.006786831141402676,0.02998966938664016,0.0007582509679894219,0.9240981832998028,0.9499999999999996,0.05000000000000001,1.0,7,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,open_ended_problem_formulation,Open-ended problem formulation,hybrid_calibrated_loop,Hybrid-Cal loop,0.015565239586298208,0.036308935080391826,4.597429652180755e-06,0.678948650728578,0.25,0.5999999999999999,0.0,,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,open_ended_problem_formulation,Open-ended problem formulation,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.00984299758905859,0.037401673721670796,1.3590412980676026e-05,0.7698606487522506,0.25,0.3499999999999999,0.0,,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,open_ended_problem_formulation,Open-ended problem formulation,specialized_foundation_model,Specialized foundation model,0.005998644707924397,0.013071674668459054,0.00825919471700144,0.5800056199844333,0.25,0.45000000000000007,0.0,,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,open_ended_problem_formulation,Open-ended problem formulation,self_driving_laboratory,Self-driving laboratory,0.003394741293819724,0.006117488936726735,0.001779616703246361,0.7117836882936757,0.25,0.29999999999999993,0.0,,Calibration governance,0.0,0.0,1.0
calibration_governance,imperfect,open_ended_problem_formulation,Open-ended problem formulation,multi_agent_coscientist,Multi-agent co-scientist,0.002975266428147421,0.00789375819113386,0.035853333842556144,0.519716608125112,0.25,0.66,0.0,,Calibration governance,7.626943458330136e-05,0.0,0.9947270520631653
calibration_governance,imperfect,open_ended_problem_formulation,Open-ended problem formulation,llm_research_assistant,Human-led LLM assistant,0.0009306126829752914,0.003363278769725689,0.029272349125716614,0.4790035926118204,0.25,0.7200000000000001,0.0,,Calibration governance,6.163865456740961e-05,0.0,0.9950217102439611
calibration_governance,imperfect,open_ended_problem_formulation,Open-ended problem formulation,ai_scientist_pipeline,End-to-end AI scientist pipeline,-0.02339530448533742,-0.07005250146167172,0.09729553800942159,0.45462881330794047,0.25,0.58,0.0,,Calibration governance,0.1042524955805239,0.0,0.5464246873409945
cheap_lab_future,imperfect,biology,Biology,hybrid_calibrated_loop,Hybrid-Cal loop,0.10334406487690259,0.24349282107842848,0.021340903754425773,0.7970717181482267,0.58,0.8599999999999998,1.0,1,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,biology,Biology,specialized_foundation_model,Specialized foundation model,0.057457806252669295,0.12596978415033383,0.037453892119167526,0.6953538790997129,0.58,0.8200000000000001,1.0,2,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,biology,Biology,multi_agent_coscientist,Multi-agent co-scientist,0.050341204476314724,0.1326163797057097,0.12377650256840551,0.6324631421595092,0.58,0.9000000000000001,1.0,3,Cheap laboratory future,0.02519015951361044,0.1,0.5887602025584547
cheap_lab_future,imperfect,biology,Biology,self_driving_laboratory,Self-driving laboratory,0.039384226848273654,0.07370075869168768,0.03141954876923646,0.8301409180088226,0.58,0.8400000000000001,1.0,4,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,biology,Biology,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.028403010892077696,0.1079387256253049,0.022192574949784563,0.8909118943894944,0.58,0.2200000000000001,1.0,5,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,biology,Biology,llm_research_assistant,Human-led LLM assistant,0.02105413597450926,0.07324932328435539,0.11638400637767998,0.5906862359740093,0.58,0.7799999999999999,1.0,6,Cheap laboratory future,0.023901365121436573,0.0,0.5584799376220759
cheap_lab_future,imperfect,biology,Biology,ai_scientist_pipeline,End-to-end AI scientist pipeline,0.0075314106645926,0.02436323574031759,0.15856698088314475,0.5655470914606211,0.58,0.5999999999999999,1.0,7,Cheap laboratory future,0.12407545569565288,0.1,0.4592066526788323
cheap_lab_future,imperfect,chemistry,Chemistry,hybrid_calibrated_loop,Hybrid-Cal loop,0.12879266034194156,0.2918676046091365,0.02120631819810909,0.8166816408650307,0.66,0.8400000000000001,1.0,1,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,chemistry,Chemistry,specialized_foundation_model,Specialized foundation model,0.06918181739088305,0.14690649010904538,0.03715205012649414,0.715398890527463,0.66,0.7400000000000001,1.0,2,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,chemistry,Chemistry,multi_agent_coscientist,Multi-agent co-scientist,0.0664040972141937,0.1710389959407061,0.12062044343823979,0.6520706155261635,0.66,0.7200000000000001,1.0,3,Cheap laboratory future,0.006884674140108561,0.0,0.6372429226333555
cheap_lab_future,imperfect,chemistry,Chemistry,self_driving_laboratory,Self-driving laboratory,0.058918198918965395,0.10310582563705925,0.031133272119398602,0.8502532193023955,0.66,0.9399999999999997,1.0,4,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,chemistry,Chemistry,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.04087970745552174,0.15509675234533765,0.021864257252856935,0.9107404419281412,0.66,0.25,1.0,5,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,chemistry,Chemistry,llm_research_assistant,Human-led LLM assistant,0.03420940238933447,0.11672292599850757,0.1130105337771244,0.6104478118611439,0.66,0.6199999999999999,1.0,6,Cheap laboratory future,0.006627349320409699,0.1,0.616297847174031
cheap_lab_future,imperfect,chemistry,Chemistry,ai_scientist_pipeline,End-to-end AI scientist pipeline,0.022896499689683523,0.06934722048377163,0.15695497804268277,0.5851684662593499,0.66,0.5,1.0,7,Cheap laboratory future,0.08956818457366446,0.8,0.4609214426121374
cheap_lab_future,imperfect,machine_learning,Machine learning,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.14605650730506275,0.5608880838679758,0.020207453032781507,0.9506071229260866,0.8200000000000001,0.7799999999999999,1.0,1,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,machine_learning,Machine learning,hybrid_calibrated_loop,Hybrid-Cal loop,0.1458576108197933,0.4624179827880437,0.02062280912375032,0.8568089736490949,0.8200000000000001,0.8200000000000001,1.0,2,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,machine_learning,Machine learning,multi_agent_coscientist,Multi-agent co-scientist,0.10628657002160695,0.33281352801391756,0.056005325347410304,0.691502207035776,0.8200000000000001,0.66,1.0,3,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,machine_learning,Machine learning,ai_scientist_pipeline,End-to-end AI scientist pipeline,0.08255052805097504,0.2887071699512577,0.13082310759482502,0.6244348497096311,0.8200000000000001,0.8599999999999998,1.0,4,Cheap laboratory future,0.012948447571014649,0.0,0.6021655561761603
cheap_lab_future,imperfect,machine_learning,Machine learning,llm_research_assistant,Human-led LLM assistant,0.0807393712780451,0.3106992164596135,0.0576606558640453,0.6497549310896904,0.8200000000000001,0.7200000000000001,1.0,5,Cheap laboratory future,4.127196743344569e-06,0.0,0.9989712147603023
cheap_lab_future,imperfect,machine_learning,Machine learning,specialized_foundation_model,Specialized foundation model,0.0697106513953064,0.19328824792915048,0.03662086951945027,0.7549686879926097,0.8200000000000001,0.6199999999999999,1.0,6,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,machine_learning,Machine learning,self_driving_laboratory,Self-driving laboratory,0.01499774746330094,0.0506861465015216,0.030795009463037405,0.8901891569336732,0.8200000000000001,0.20000000000000004,1.0,7,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,materials,Materials,hybrid_calibrated_loop,Hybrid-Cal loop,0.14403266398300577,0.35693959707764195,0.020935026585479206,0.8232493704370937,0.7200000000000001,0.8599999999999998,1.0,1,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,materials,Materials,multi_agent_coscientist,Multi-agent co-scientist,0.09572353577856967,0.2606278111436045,0.07756709846954385,0.6583615376968311,0.7200000000000001,0.7200000000000001,1.0,2,Cheap laboratory future,0.0013781583693450203,0.0,0.9063669058967939
cheap_lab_future,imperfect,materials,Materials,specialized_foundation_model,Specialized foundation model,0.09111886010009493,0.2080965143563621,0.03703949752760197,0.7220828246524199,0.7200000000000001,0.8800000000000004,1.0,3,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,materials,Materials,self_driving_laboratory,Self-driving laboratory,0.06381079210439215,0.13053199129871068,0.03109834718959247,0.8570791003670204,0.7200000000000001,0.9200000000000002,1.0,4,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,materials,Materials,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.06048789690482505,0.23030981036954712,0.021805541732422988,0.917227121484055,0.7200000000000001,0.3399999999999999,1.0,5,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,materials,Materials,llm_research_assistant,Human-led LLM assistant,0.0518320010435396,0.18287867107859174,0.07892108134035165,0.6168819106383611,0.7200000000000001,0.5999999999999999,1.0,6,Cheap laboratory future,0.002273000807562798,0.0,0.8583575025204423
cheap_lab_future,imperfect,materials,Materials,ai_scientist_pipeline,End-to-end AI scientist pipeline,0.033852811862859225,0.10603942794135887,0.15599545548611043,0.5919338863854856,0.7200000000000001,0.5600000000000003,1.0,7,Cheap laboratory future,0.07315490725745472,1.0,0.46193615761445084
cheap_lab_future,imperfect,mathematics_algorithms,Mathematics and algorithms,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.2722801104182243,1.0520744401671815,0.012768795891804855,1.0,0.9499999999999996,0.9600000000000005,1.0,1,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,mathematics_algorithms,Mathematics and algorithms,hybrid_calibrated_loop,Hybrid-Cal loop,0.23115212641688693,0.9155464052587174,0.018153842656500257,0.9356378870735161,0.9499999999999996,0.8200000000000001,1.0,2,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,mathematics_algorithms,Mathematics and algorithms,ai_scientist_pipeline,End-to-end AI scientist pipeline,0.18528024918767755,0.6806113820833255,0.04858228755822387,0.7031761117317588,0.9499999999999996,0.6999999999999998,1.0,3,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,mathematics_algorithms,Mathematics and algorithms,multi_agent_coscientist,Multi-agent co-scientist,0.15839561272636365,0.5572334633939237,0.04021783175678897,0.7698469460209127,0.9499999999999996,0.5499999999999999,1.0,4,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,mathematics_algorithms,Mathematics and algorithms,llm_research_assistant,Human-led LLM assistant,0.12422975939546192,0.5113284815030086,0.05664965052922877,0.7286567221805195,0.9499999999999996,0.5999999999999999,1.0,5,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,mathematics_algorithms,Mathematics and algorithms,specialized_foundation_model,Specialized foundation model,0.07935768485253684,0.2597095344689648,0.0356259029879891,0.8343305495000559,0.9499999999999996,0.42000000000000004,1.0,6,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,mathematics_algorithms,Mathematics and algorithms,self_driving_laboratory,Self-driving laboratory,0.006386964876870729,0.04043305834507453,0.024254657668618233,0.9682753827782273,0.9499999999999996,0.05000000000000001,1.0,7,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,open_ended_problem_formulation,Open-ended problem formulation,hybrid_calibrated_loop,Hybrid-Cal loop,0.009603525835239133,0.026949090456525486,0.022344054031811857,0.7170348397023912,0.25,0.5999999999999999,0.0,,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,open_ended_problem_formulation,Open-ended problem formulation,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.006400361452104523,0.024523236779341238,0.02328820207230787,0.8107242331847064,0.25,0.3499999999999999,0.0,,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,open_ended_problem_formulation,Open-ended problem formulation,self_driving_laboratory,Self-driving laboratory,-0.0004402663039578189,-0.001060100575900247,0.03216832368461066,0.7506799312178468,0.25,0.29999999999999993,0.0,,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,open_ended_problem_formulation,Open-ended problem formulation,specialized_foundation_model,Specialized foundation model,-0.0005731054378206535,-0.0013867211119024223,0.03839842744930491,0.615278671671157,0.25,0.45000000000000007,0.0,,Cheap laboratory future,0.0,0.0,1.0
cheap_lab_future,imperfect,open_ended_problem_formulation,Open-ended problem formulation,multi_agent_coscientist,Multi-agent co-scientist,-0.025064815058906127,-0.07249761792127758,0.11035500372781545,0.5530150148923954,0.25,0.66,0.0,,Cheap laboratory future,0.07616881168907981,0.3,0.5818070870488957
cheap_lab_future,imperfect,open_ended_problem_formulation,Open-ended problem formulation,llm_research_assistant,Human-led LLM assistant,-0.028974743939045977,-0.10629924748168759,0.10300679998337267,0.5114440309216792,0.25,0.7200000000000001,0.0,,Cheap laboratory future,0.07394909485346887,0.0,0.5514093303153641
cheap_lab_future,imperfect,open_ended_problem_formulation,Open-ended problem formulation,ai_scientist_pipeline,End-to-end AI scientist pipeline,-0.04489633740269152,-0.14472640063660733,0.15744429041999425,0.4867218503853278,0.25,0.58,0.0,,Cheap laboratory future,0.20109598132342937,1.0,0.45230974613448377
evaluator_bottleneck,imperfect,biology,Biology,hybrid_calibrated_loop,Hybrid-Cal loop,0.05437175756656275,0.10692673738426377,0.040293678211283934,0.48446668009831706,0.58,0.8599999999999998,1.0,1,Evaluator bottleneck,5.539681387999275e-05,0.0,0.9974759225373184
evaluator_bottleneck,imperfect,biology,Biology,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.015310614094194309,0.057863059513095616,0.04156485481866543,0.5573139231109104,0.58,0.2200000000000001,1.0,2,Evaluator bottleneck,0.0,0.0,1.0
evaluator_bottleneck,imperfect,biology,Biology,specialized_foundation_model,Specialized foundation model,0.0031589933034188978,0.006187238369162918,0.09132670714693175,0.4053712807580663,0.58,0.8200000000000001,1.0,3,Evaluator bottleneck,0.06931358902755368,0.0,0.5950961346714008
evaluator_bottleneck,imperfect,biology,Biology,multi_agent_coscientist,Multi-agent co-scientist,-2.983711766058306e-05,0.0005318962144941675,0.11690605566267329,0.35602487694254953,0.58,0.9000000000000001,1.0,4,Evaluator bottleneck,0.19714906833473314,0.4,0.5376744190124091
evaluator_bottleneck,imperfect,biology,Biology,self_driving_laboratory,Self-driving laboratory,-0.003073281518460644,-0.0036870167385534953,0.08823840402367611,0.5107304906286882,0.58,0.8400000000000001,1.0,5,Evaluator bottleneck,0.011395196941294379,0.0,0.6584890085021239
evaluator_bottleneck,imperfect,biology,Biology,llm_research_assistant,Human-led LLM assistant,-0.013105508613477706,-0.04183077659672575,0.11111478512789623,0.32385005816589835,0.58,0.7799999999999999,1.0,6,Evaluator bottleneck,0.1893621538048812,0.9,0.50832770207646
evaluator_bottleneck,imperfect,biology,Biology,ai_scientist_pipeline,End-to-end AI scientist pipeline,-0.039662259048238925,-0.10999214261740478,0.17847434067003057,0.3040223253282154,0.58,0.5999999999999999,1.0,7,Evaluator bottleneck,0.3115812135136802,1.9,0.409863351475338
evaluator_bottleneck,imperfect,chemistry,Chemistry,hybrid_calibrated_loop,Hybrid-Cal loop,0.07187626595276246,0.13591686578195003,0.03989758650661711,0.49993103888291024,0.66,0.8400000000000001,1.0,1,Evaluator bottleneck,0.0,0.0,1.0
evaluator_bottleneck,imperfect,chemistry,Chemistry,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.02314003341499018,0.08729637283354015,0.041380449124639104,0.5731784042939446,0.66,0.25,1.0,2,Evaluator bottleneck,0.0,0.0,1.0
evaluator_bottleneck,imperfect,chemistry,Chemistry,self_driving_laboratory,Self-driving laboratory,0.01880429973455757,0.02312615098016835,0.06053634000865923,0.525900954820118,0.66,0.9399999999999997,1.0,3,Evaluator bottleneck,0.0019400744987006745,0.0,0.9074555155750753
evaluator_bottleneck,imperfect,chemistry,Chemistry,multi_agent_coscientist,Multi-agent co-scientist,0.01393033366395396,0.032481565458571435,0.12121603066846602,0.3713170891233592,0.66,0.7200000000000001,1.0,4,Evaluator bottleneck,0.1815452603718894,0.8,0.5391228579856969
evaluator_bottleneck,imperfect,chemistry,Chemistry,specialized_foundation_model,Specialized foundation model,0.012164774566936473,0.022525596796632654,0.09565376381251077,0.4207212078774081,0.66,0.7400000000000001,1.0,5,Evaluator bottleneck,0.055671950629660995,0.0,0.5960981038476486
evaluator_bottleneck,imperfect,chemistry,Chemistry,llm_research_assistant,Human-led LLM assistant,-0.001970771758333746,-0.0058310069110608705,0.11560137390421273,0.33911840044334995,0.66,0.6199999999999999,1.0,6,Evaluator bottleneck,0.17396009758437575,1.0,0.5097997860599428
evaluator_bottleneck,imperfect,chemistry,Chemistry,ai_scientist_pipeline,End-to-end AI scientist pipeline,-0.02204365505084945,-0.05949221187162568,0.17663874914101363,0.3192375791028351,0.66,0.5,1.0,7,Evaluator bottleneck,0.28209365849763823,1.2,0.41170006212717036
evaluator_bottleneck,imperfect,machine_learning,Machine learning,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.0848879452718355,0.32403832243591074,0.04089195957682161,0.6039393825017201,0.8200000000000001,0.7799999999999999,1.0,1,Evaluator bottleneck,0.0,0.0,1.0
evaluator_bottleneck,imperfect,machine_learning,Machine learning,hybrid_calibrated_loop,Hybrid-Cal loop,0.0843541128562035,0.2231234409103004,0.039521371055231014,0.5307454593745207,0.8200000000000001,0.8200000000000001,1.0,2,Evaluator bottleneck,0.0,0.0,1.0
evaluator_bottleneck,imperfect,machine_learning,Machine learning,multi_agent_coscientist,Multi-agent co-scientist,0.023568558681611635,0.06687769346786535,0.1294155266187012,0.4021285658537539,0.8200000000000001,0.66,1.0,3,Evaluator bottleneck,0.1423188478820801,0.4,0.5419288474376998
evaluator_bottleneck,imperfect,machine_learning,Machine learning,specialized_foundation_model,Specialized foundation model,0.015365030052444422,0.037072014909406335,0.10471472645000886,0.4518994949168329,0.8200000000000001,0.6199999999999999,1.0,4,Evaluator bottleneck,0.024586286228777704,0.1,0.5989354156877025
evaluator_bottleneck,imperfect,machine_learning,Machine learning,self_driving_laboratory,Self-driving laboratory,0.006860706646114556,0.016270173783128634,0.04865392028105842,0.5568129355217702,0.8200000000000001,0.20000000000000004,1.0,5,Evaluator bottleneck,7.947807538479131e-07,0.0,0.9997312854311355
evaluator_bottleneck,imperfect,machine_learning,Machine learning,llm_research_assistant,Human-led LLM assistant,0.005975484294509985,0.02212314388295937,0.12545028643354977,0.3699371409230632,0.8200000000000001,0.7200000000000001,1.0,6,Evaluator bottleneck,0.1382357213667778,0.0,0.5126313010881812
evaluator_bottleneck,imperfect,machine_learning,Machine learning,ai_scientist_pipeline,End-to-end AI scientist pipeline,-0.012986889770178322,-0.038328592627021915,0.1700744452697626,0.3498155323328538,0.8200000000000001,0.8599999999999998,1.0,7,Evaluator bottleneck,0.20791166103422695,1.0,0.4142378487775991
evaluator_bottleneck,imperfect,materials,Materials,hybrid_calibrated_loop,Hybrid-Cal loop,0.08184073217782853,0.16924944036939799,0.039785861987466906,0.5051882347662039,0.7200000000000001,0.8599999999999998,1.0,1,Evaluator bottleneck,0.0,0.0,1.0
evaluator_bottleneck,imperfect,materials,Materials,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.03474898993631165,0.13155219022857856,0.041279191557275385,0.5779535071660623,0.7200000000000001,0.3399999999999999,1.0,2,Evaluator bottleneck,0.0,0.0,1.0
evaluator_bottleneck,imperfect,materials,Materials,self_driving_laboratory,Self-driving laboratory,0.02527345959226802,0.03628710673731371,0.05430657299821123,0.5312435518367316,0.7200000000000001,0.9200000000000002,1.0,3,Evaluator bottleneck,0.0007821827757957718,0.0,0.958636869135197
evaluator_bottleneck,imperfect,materials,Materials,multi_agent_coscientist,Multi-agent co-scientist,0.019964838418471197,0.04900138939126571,0.1231629997164216,0.3766251636759054,0.7200000000000001,0.7200000000000001,1.0,4,Evaluator bottleneck,0.1742357554163872,0.9,0.5400124579932927
evaluator_bottleneck,imperfect,materials,Materials,specialized_foundation_model,Specialized foundation model,0.019210851755749984,0.03818833811272609,0.09767366023806827,0.4261703489916524,0.7200000000000001,0.8800000000000004,1.0,5,Evaluator bottleneck,0.04888700406672353,0.0,0.5968234704857011
evaluator_bottleneck,imperfect,materials,Materials,llm_research_assistant,Human-led LLM assistant,0.0016786468269103078,0.005994465343630834,0.11766125304929989,0.3443220879807378,0.7200000000000001,0.5999999999999999,1.0,6,Evaluator bottleneck,0.16625350204282335,1.0,0.5103972109335837
evaluator_bottleneck,imperfect,materials,Materials,ai_scientist_pipeline,End-to-end AI scientist pipeline,-0.0190977537443163,-0.05312196461607421,0.17540374392889385,0.3244356277032296,0.7200000000000001,0.5600000000000003,1.0,7,Evaluator bottleneck,0.26699663103610705,1.0,0.4122255626333999
evaluator_bottleneck,imperfect,mathematics_algorithms,Mathematics and algorithms,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.17087881227018706,0.6560924355365749,0.039675148808167235,0.6659958297246564,0.9499999999999996,0.9600000000000005,1.0,1,Evaluator bottleneck,0.0,0.0,1.0
evaluator_bottleneck,imperfect,mathematics_algorithms,Mathematics and algorithms,hybrid_calibrated_loop,Hybrid-Cal loop,0.1419154889119716,0.4687530607031376,0.03887243756013832,0.5924217756083201,0.9499999999999996,0.8200000000000001,1.0,2,Evaluator bottleneck,0.0,0.0,1.0
evaluator_bottleneck,imperfect,mathematics_algorithms,Mathematics and algorithms,multi_agent_coscientist,Multi-agent co-scientist,0.06318999345816673,0.20035683276265798,0.13195466856266033,0.4633578695410633,0.9499999999999996,0.5499999999999999,1.0,3,Evaluator bottleneck,0.046733931892975186,0.3,0.5471257958386405
evaluator_bottleneck,imperfect,mathematics_algorithms,Mathematics and algorithms,ai_scientist_pipeline,End-to-end AI scientist pipeline,0.05060752976087356,0.17492476820508396,0.16026698611298612,0.4107340814946644,0.9499999999999996,0.6999999999999998,1.0,4,Evaluator bottleneck,0.09534151840617913,0.9,0.4196011120913326
evaluator_bottleneck,imperfect,mathematics_algorithms,Mathematics and algorithms,specialized_foundation_model,Specialized foundation model,0.04362754393082464,0.12367926772026949,0.055901107040436084,0.5134955516709608,0.9499999999999996,0.42000000000000004,1.0,5,Evaluator bottleneck,5.85586110223039e-05,0.0,0.993825971766831
evaluator_bottleneck,imperfect,mathematics_algorithms,Mathematics and algorithms,llm_research_assistant,Human-led LLM assistant,0.036835068373461115,0.1424213691370399,0.14028400477675507,0.43094920116623114,0.9499999999999996,0.5999999999999999,1.0,6,Evaluator bottleneck,0.08437741240736688,0.6,0.5179440573919193
evaluator_bottleneck,imperfect,mathematics_algorithms,Mathematics and algorithms,self_driving_laboratory,Self-driving laboratory,0.0034167200487342916,0.015133270931055659,0.04816215454253634,0.6184517888898341,0.9499999999999996,0.05000000000000001,1.0,7,Evaluator bottleneck,0.0,0.0,1.0
evaluator_bottleneck,imperfect,open_ended_problem_formulation,Open-ended problem formulation,algorithmic_math_agent,Algorithmic and mathematical discovery agent,-0.0016143334441905597,-0.006048382245486861,0.04448540956909762,0.4946972793481129,0.25,0.3499999999999999,0.0,,Evaluator bottleneck,0.0003364523727512083,0.0,0.9811778205497147
